"lang","word","sentiment","value"
"finnish","pelko","fear",1
"finnish","levoto","fear",1
"finnish","aseistus","fear",1
"finnish","aseistuks","fear",1
"finnish","aseellin","fear",1
"finnish","panssar","fear",1
"finnish","panssaroitu","fear",1
"finnish","arraignment","fear",1
"finnish","arsenik","fear",1
"finnish","tuhopolto","fear",1
"finnish","tykistö","fear",1
"finnish","aspiskyy","fear",1
"finnish","ahdist","fear",1
"finnish","hyökkääj","fear",1
"finnish","salamurhaaj","fear",1
"finnish","murh","fear",1
"finnish","salamurh","fear",1
"finnish","pahoinpitely","fear",1
"finnish","harh","fear",1
"finnish","turvapaik","fear",1
"finnish","aterosklero","fear",1
"finnish","julmuus","fear",1
"finnish","surkastumin","fear",1
"finnish","hyökkäys","fear",1
"finnish","hyök","fear",1
"finnish","asianajaj","fear",1
"finnish","tilintarkastaj","fear",1
"finnish","karu","fear",1
"finnish","ruumiinavaus","fear",1
"finnish","lumivyöry","fear",1
"finnish","vastahakoin","fear",1
"finnish","vastenmielisyys","fear",1
"finnish","vält","fear",1
"finnish","välttämin","fear",1
"finnish","välttäm","fear",1
"finnish","hirv","fear",1
"finnish","bakteer","fear",1
"finnish","bakteer","fear",1
"finnish","huono","fear",1
"finnish","badnes","fear",1
"finnish","haastemies","fear",1
"finnish","syöt","fear",1
"finnish","paali","fear",1
"finnish","kirous","fear",1
"finnish","pamaus","fear",1
"finnish","makkar","fear",1
"finnish","karkot maas","fear",1
"finnish","karkot","fear",1
"finnish","konkurs","fear",1
"finnish","konkurs","fear",1
"finnish","bansh","fear",1
"finnish","barbaar","fear",1
"finnish","sivistymätö","fear",1
"finnish","barrikad","fear",1
"finnish","taik","fear",1
"finnish","kolhiintunu","fear",1
"finnish","taistel","fear",1
"finnish","taistelukent","fear",1
"finnish","pist","fear",1
"finnish","karhu","fear",1
"finnish","karhumain","fear",1
"finnish","peto","fear",1
"finnish","sikamain","fear",1
"finnish","selkäsau","fear",1
"finnish","mehiläin","fear",1
"finnish","behemoth","fear",1
"finnish","vähät","fear",1
"finnish","sotais","fear",1
"finnish","vyö","fear",1
"finnish","eläimellin","fear",1
"finnish","varok","fear",1
"finnish","ym","fear",1
"finnish","hämmennys","fear",1
"finnish","ruumispaar","fear",1
"finnish","kiihkoilij","fear",1
"finnish","kiihkoilev","fear",1
"finnish","koepal","fear",1
"finnish","koivu","fear",1
"finnish","syntym","fear",1
"finnish","nartu","fear",1
"finnish","kiristys","fear",1
"finnish","blacknes","fear",1
"finnish","räjähdys","fear",1
"finnish","verenvuoto","fear",1
"finnish","tahr","fear",1
"finnish","vitsaus","fear",1
"finnish","side","fear",1
"finnish","möyky","fear",1
"finnish","saarto","fear",1
"finnish","verenvuodatus","fear",1
"finnish","verenhimoin","fear",1
"finnish","verin","fear",1
"finnish","blues","fear",1
"finnish","pom","fear",1
"finnish","pommit","fear",1
"finnish","pommitus","fear",1
"finnish","pommikon","fear",1
"finnish","orjuus","fear",1
"finnish","pohjato","fear",1
"finnish","räh","fear",1
"finnish","prikaat","fear",1
"finnish","tulikiv","fear",1
"finnish","mur","fear",1
"finnish","rik","fear",1
"finnish","brutaal","fear",1
"finnish","raakuus","fear",1
"finnish","eläimellin","fear",1
"finnish","puk","fear",1
"finnish","vika","fear",1
"finnish","mörkö","fear",1
"finnish","kiusa","fear",1
"finnish","bunkker","fear",1
"finnish","rasittav","fear",1
"finnish","murtovaras","fear",1
"finnish","hautaamin","fear",1
"finnish","haudatu","fear",1
"finnish","burk","fear",1
"finnish","murretu","fear",1
"finnish","lihakauppias","fear",1
"finnish","sir","fear",1
"finnish","salaliito","fear",1
"finnish","ruumis","fear",1
"finnish","kampanjoint","fear",1
"finnish","syöpä","fear",1
"finnish","ruoko","fear",1
"finnish","kannibaal","fear",1
"finnish","tyk","fear",1
"finnish","vangitu","fear",1
"finnish","vangitsij","fear",1
"finnish","ruho","fear",1
"finnish","syöpä","fear",1
"finnish","kardiomyopat","fear",1
"finnish","verilöyly","fear",1
"finnish","lihansyöj -","fear",1
"finnish","patru","fear",1
"finnish","tapaus","fear",1
"finnish","kätein","fear",1
"finnish","ruumisarku","fear",1
"finnish","uhr","fear",1
"finnish","kaihi","fear",1
"finnish","katastrof","fear",1
"finnish","varovaisuus","fear",1
"finnish","varoittav","fear",1
"finnish","varovain","fear",1
"finnish","varov","fear",1
"finnish","hautausm","fear",1
"finnish","sensuroid","fear",1
"finnish","akan","fear",1
"finnish","haast","fear",1
"finnish","muutos","fear",1
"finnish","kaaos","fear",1
"finnish","maksu","fear",1
"finnish","kuilu","fear",1
"finnish","kana","fear",1
"finnish","kauhukuv","fear",1
"finnish","koler","fear",1
"finnish","clashing","fear",1
"finnish","kyns","fear",1
"finnish","lohk","fear",1
"finnish","rantakalio","fear",1
"finnish","pilvisyys","fear",1
"finnish","kobr","fear",1
"finnish","hal pako","fear",1
"finnish","pako","fear",1
"finnish","ruumisarku","fear",1
"finnish","kylmyys","fear",1
"finnish","romahdus","fear",1
"finnish","salain sopimus","fear",1
"finnish","kooma","fear",1
"finnish","tajuto","fear",1
"finnish","taistelu","fear",1
"finnish","taistelij","fear",1
"finnish","taistelunhaluin","fear",1
"finnish","kommunism","fear",1
"finnish","myötätunto","fear",1
"finnish","piilotetu","fear",1
"finnish","salaamin","fear",1
"finnish","huolestunu","fear",1
"finnish","tuomitsemin","fear",1
"finnish","tunnustus","fear",1
"finnish","rippituol","fear",1
"finnish","itseluottamus","fear",1
"finnish","rajoit","fear",1
"finnish","rajoitetu","fear",1
"finnish","synnytys","fear",1
"finnish","suurpalo","fear",1
"finnish","konflikt","fear",1
"finnish","sekaannus","fear",1
"finnish","valloitus","fear",1
"finnish","salaliito","fear",1
"finnish","salaliittolain","fear",1
"finnish","vehk","fear",1
"finnish","tyrmistys","fear",1
"finnish","rajoit","fear",1
"finnish","rajoitus","fear",1
"finnish","tartun","fear",1
"finnish","tarttuv","fear",1
"finnish","saastunu","fear",1
"finnish","ylenkats","fear",1
"finnish","riidanalain","fear",1
"finnish","salakuljetustavar","fear",1
"finnish","tuomitu","fear",1
"finnish","poli","fear",1
"finnish","syövyttäv","fear",1
"finnish","turmel","fear",1
"finnish","neuvonantaj","fear",1
"finnish","rohk","fear",1
"finnish","tuomioistu","fear",1
"finnish","laht","fear",1
"finnish","pelkur","fear",1
"finnish","pelkuruus","fear",1
"finnish","pelkurimain","fear",1
"finnish","kaino","fear",1
"finnish","kojoot","fear",1
"finnish","särö","fear",1
"finnish","romahdus","fear",1
"finnish","mieletö","fear",1
"finnish","hulu","fear",1
"finnish","olento","fear",1
"finnish","rikollin","fear",1
"finnish","rikollisuus","fear",1
"finnish","kyyristy","fear",1
"finnish","raajariko","fear",1
"finnish","arvost","fear",1
"finnish","krokotiil","fear",1
"finnish","rist","fear",1
"finnish","kyhjöt","fear",1
"finnish","hiipiv","fear",1
"finnish","ristiinnaulitsemin","fear",1
"finnish","julm","fear",1
"finnish","julmast","fear",1
"finnish","julmuus","fear",1
"finnish","ristiretk","fear",1
"finnish","murskatu","fear",1
"finnish","murskaav","fear",1
"finnish","kryp","fear",1
"finnish","kult","fear",1
"finnish","kuppaus","fear",1
"finnish","rak","fear",1
"finnish","kirous","fear",1
"finnish","kirotu","fear",1
"finnish","leikkur","fear",1
"finnish","murhamies","fear",1
"finnish","leikkaus","fear",1
"finnish","syanid","fear",1
"finnish","syklo","fear",1
"finnish","kys","fear",1
"finnish","demo","fear",1
"finnish","tikar","fear",1
"finnish","kadotus","fear",1
"finnish","vaara","fear",1
"finnish","vaarallin","fear",1
"finnish","tumment","fear",1
"finnish","tummennetu","fear",1
"finnish","pimeys","fear",1
"finnish","tik","fear",1
"finnish","romut","fear",1
"finnish","viheliäin","fear",1
"finnish","tappav","fear",1
"finnish","kuolem","fear",1
"finnish","romahdus","fear",1
"finnish","irstailu","fear",1
"finnish","rappeutumin","fear",1
"finnish","vilp","fear",1
"finnish","hajoamin","fear",1
"finnish","kunnianloukkaus","fear",1
"finnish","oletusarvo","fear",1
"finnish","loikkaus","fear",1
"finnish","puolust","fear",1
"finnish","vastaaj","fear",1
"finnish","puolustus","fear",1
"finnish","puolustuskyvytö","fear",1
"finnish","uhm","fear",1
"finnish","deflaatio","fear",1
"finnish","epämuodostum","fear",1
"finnish","uhm","fear",1
"finnish","halventav","fear",1
"finnish","viive","fear",1
"finnish","vahingollin","fear",1
"finnish","vedenpaisumus","fear",1
"finnish","harhakuvitelm","fear",1
"finnish","harhain","fear",1
"finnish","tylsistyny","fear",1
"finnish","dement","fear",1
"finnish","kuolem","fear",1
"finnish","demo","fear",1
"finnish","demonin","fear",1
"finnish","moraal","fear",1
"finnish","hammaslääketied","fear",1
"finnish","tuomitsemin","fear",1
"finnish","riippuvuus","fear",1
"finnish","valitettav","fear",1
"finnish","karkot","fear",1
"finnish","karkotus","fear",1
"finnish","turmeltunu","fear",1
"finnish","poisto","fear",1
"finnish","arvonalennus","fear",1
"finnish","masent","fear",1
"finnish","masentunu","fear",1
"finnish","riistämin","fear",1
"finnish","häiriintyny","fear",1
"finnish","poikkeus","fear",1
"finnish","halventav","fear",1
"finnish","laskeutumin","fear",1
"finnish","häpäisemin","fear",1
"finnish","autiom","fear",1
"finnish","autio","fear",1
"finnish","hävitys","fear",1
"finnish","epätoivo","fear",1
"finnish","epätoivoin","fear",1
"finnish","itsevaltain","fear",1
"finnish","hirmuv","fear",1
"finnish","määränp","fear",1
"finnish","köyhä","fear",1
"finnish","tuhonu","fear",1
"finnish","hävittäj","fear",1
"finnish","tuhot","fear",1
"finnish","tuhois","fear",1
"finnish","poliittin vank","fear",1
"finnish","heike","fear",1
"finnish","heikkenemin","fear",1
"finnish","räjäht","fear",1
"finnish","tuho","fear",1
"finnish","tuhois","fear",1
"finnish","tuho","fear",1
"finnish","paholain","fear",1
"finnish","pirullin","fear",1
"finnish","pirullin","fear",1
"finnish","diagno","fear",1
"finnish","diktaattor","fear",1
"finnish","diktatuur","fear",1
"finnish","kuol","fear",1
"finnish","vaike","fear",1
"finnish","vaikeus","fear",1
"finnish","oja","fear",1
"finnish","dinosaurus","fear",1
"finnish","hirv","fear",1
"finnish","pois","fear",1
"finnish","vammais","fear",1
"finnish","hyläty","fear",1
"finnish","kado","fear",1
"finnish","hylk","fear",1
"finnish","katastrof","fear",1
"finnish","tuhois","fear",1
"finnish","kuri","fear",1
"finnish","tyytymättömyys","fear",1
"finnish","katkonaisuus","fear",1
"finnish","lannist","fear",1
"finnish","syrjin","fear",1
"finnish","tauti","fear",1
"finnish","sairas","fear",1
"finnish","aineeto","fear",1
"finnish","häirin","fear",1
"finnish","inho","fear",1
"finnish","inhottav","fear",1
"finnish","häpä","fear",1
"finnish","harhaanjohtav tiedo","fear",1
"finnish","hajo","fear",1
"finnish","sijo","fear",1
"finnish","synk","fear",1
"finnish","kauhu","fear",1
"finnish","silpomin","fear",1
"finnish","irtisanomin","fear",1
"finnish","häiriö","fear",1
"finnish","joutun","fear",1
"finnish","ärsyyntyny","fear",1
"finnish","kodito","fear",1
"finnish","huonomainein","fear",1
"finnish","epäkunnioittav","fear",1
"finnish","häiriö","fear",1
"finnish","toisinajattelij","fear",1
"finnish","liukenemin","fear",1
"finnish","hätä","fear",1
"finnish","levoto","fear",1
"finnish","ahdistav","fear",1
"finnish","epäluottamus","fear",1
"finnish","häiriö","fear",1
"finnish","avioero","fear",1
"finnish","hallitsev","fear",1
"finnish","hal","fear",1
"finnish","yliv","fear",1
"finnish","val","fear",1
"finnish","tuomio","fear",1
"finnish","tuomitu","fear",1
"finnish","tuomiopäiv","fear",1
"finnish","epäilys","fear",1
"finnish","kaatumin","fear",1
"finnish","lohikäärm","fear",1
"finnish","pelko","fear",1
"finnish","kauhe","fear",1
"finnish","kamal","fear",1
"finnish","hukut","fear",1
"finnish","kyseenalain","fear",1
"finnish","kaksintaistelu","fear",1
"finnish","vankityrm","fear",1
"finnish","pako","fear",1
"finnish","kääpiöityj","fear",1
"finnish","kuolev","fear",1
"finnish","maanjäristys","fear",1
"finnish","käskykirj","fear",1
"finnish","ankerias","fear",1
"finnish","korkeus","fear",1
"finnish","keijukain","fear",1
"finnish","eliminoint","fear",1
"finnish","laihtunu","fear",1
"finnish","hämmennys","fear",1
"finnish","veritulp","fear",1
"finnish","hätä -","fear",1
"finnish","loukkaus","fear",1
"finnish","rasit","fear",1
"finnish","vaarant","fear",1
"finnish","uhanalain","fear",1
"finnish","endeemin","fear",1
"finnish","loputo","fear",1
"finnish","endokardiit","fear",1
"finnish","vihollin","fear",1
"finnish","valvo","fear",1
"finnish","arvoituksellin","fear",1
"finnish","vihamielisyys","fear",1
"finnish","orjuutetu","fear",1
"finnish","kietoutunu","fear",1
"finnish","epidem","fear",1
"finnish","hävittäm","fear",1
"finnish","pyyhk","fear",1
"finnish","purkaus","fear",1
"finnish","paeta","fear",1
"finnish","pake","fear",1
"finnish","eteerin","fear",1
"finnish","eutanas","fear",1
"finnish","evakuoid","fear",1
"finnish","väist","fear",1
"finnish","välttely","fear",1
"finnish","mahdollisuus","fear",1
"finnish","häätö","fear",1
"finnish","paha","fear",1
"finnish","kiihot","fear",1
"finnish","räjäht","fear",1
"finnish","räjähdys","fear",1
"finnish","pelko","fear",1
"finnish","peloto","fear",1
"finnish","taist","fear",1
"finnish","tulipalo","fear",1
"finnish","flun","fear",1
"finnish","lentäv","fear",1
"finnish","voima","fear",1
"finnish","linnoitus","fear",1
"finnish","kire","fear",1
"finnish","jeng","fear",1
"finnish","aave","fear",1
"finnish","jumal","fear",1
"finnish","vartij","fear",1
"finnish","kaaos","fear",1
"finnish","helvet","fear",1
"finnish","piilot","fear",1
"finnish","läksy","fear",1
"finnish","rehellin","fear",1
"finnish","kauhu","fear",1
"finnish","sairaal","fear",1
"finnish","metsästäj","fear",1
"finnish","metsästys","fear",1
"finnish","satut","fear",1
"finnish","injektio","fear",1
"finnish","matk","fear",1
"finnish","luim","fear",1
"finnish","laava","fear",1
"finnish","linj","fear",1
"finnish","leijo","fear",1
"finnish","yksinäin","fear",1
"finnish","kangaspu","fear",1
"finnish","menet","fear",1
"finnish","uskollin","fear",1
"finnish","hulu","fear",1
"finnish","hulluus","fear",1
"finnish","maagi","fear",1
"finnish","ilkeys","fear",1
"finnish","lääketieteellin","fear",1
"finnish","sotilaallin","fear",1
"finnish","puuttuv","fear",1
"finnish","hirviö","fear",1
"finnish","hoiva","fear",1
"finnish","hirviö","fear",1
"finnish","orc","fear",1
"finnish","paraat","fear",1
"finnish","peril","fear",1
"finnish","tuhoel","fear",1
"finnish","valitusperust","fear",1
"finnish","ryöst","fear",1
"finnish","poli","fear",1
"finnish","riivatu","fear",1
"finnish","voimakas","fear",1
"finnish","booli","fear",1
"finnish","luokitus","fear",1
"finnish","raivoav","fear",1
"finnish","poist","fear",1
"finnish","vallankumous","fear",1
"finnish","risk","fear",1
"finnish","sääntö","fear",1
"finnish","painu","fear",1
"finnish","raakuus","fear",1
"finnish","syntipuk","fear",1
"finnish","pelästyt","fear",1
"finnish","lause","fear",1
"finnish","var","fear",1
"finnish","ampu","fear",1
"finnish","ampu","fear",1
"finnish","synt","fear",1
"finnish","käärm","fear",1
"finnish","soulmat","fear",1
"finnish","pikkutark","fear",1
"finnish","soine","fear",1
"finnish","hiki","fear",1
"finnish","ruisku","fear",1
"finnish","uhkaus","fear",1
"finnish","alue","fear",1
"finnish","kulkur","fear",1
"finnish","kohd","fear",1
"finnish","peiko","fear",1
"finnish","turbulens","fear",1
"finnish","taifu","fear",1
"finnish","haavaum","fear",1
"finnish","vampyyr","fear",1
"finnish","alttius","fear",1
"finnish","sota","fear",1
"finnish","varoitus","fear",1
"finnish","kats","fear",1
"finnish","paino","fear",1
"finnish","palvon","fear",1
"finnish","synninpäästö","joy",1
"finnish","runsaus","joy",1
"finnish","runsas","joy",1
"finnish","kunnianosoitus","joy",1
"finnish","säestys","joy",1
"finnish","suorit","joy",1
"finnish","suoritetu","joy",1
